id,customer_id,text,label,service,amount,currency,date,frequency
EML00609,CUST0033,"Payment of LKR 3,700 is due for your Dialog account for 21 Jun 2026.",0,Dialog,3700.0,LKR,2026-06-21,monthly
EML00610,CUST0062,Your Netflix account was charged $12.81. The current plan remains active.,1,Netflix,12.81,USD,2026-05-21,monthly
EML00611,CUST0160,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-02-04,monthly
EML00612,CUST0100,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 30 Jun 2026.,1,ChatGPT Plus,20.0,USD,2026-06-30,monthly
EML00613,CUST0038,"Payment received for PickMe order #965251: LKR 8,149.",0,PickMe,8149.0,LKR,2026-02-10,one-time
EML00614,CUST0144,"Payment received for Uber Eats order #607700: LKR 6,847.",0,Uber Eats,6847.0,LKR,2026-06-27,one-time
EML00615,CUST0168,Your Figma account was charged $16.46. The current plan remains active.,1,Figma,16.46,USD,2026-05-03,monthly
EML00616,CUST0239,"CEB account statement: LKR 10,329 payable for the current period.",0,CEB,10329.0,LKR,2026-02-19,monthly
EML00617,CUST0200,Billing confirmation for Spotify Premium: $11.31.,1,Spotify Premium,11.31,USD,2026-07-19,monthly
EML00618,CUST0275,"Your PickMe Food transaction was completed for LKR 63,894.",0,PickMe Food,63894.0,LKR,2026-06-21,one-time
EML00619,CUST0228,"Your CEB account has a balance of LKR 14,427.",0,CEB,14427.0,LKR,2026-03-23,monthly
EML00620,CUST0190,"PickMe Food receipt: transaction amount LKR 13,148.",0,PickMe Food,13148.0,LKR,2026-03-08,one-time
EML00621,CUST0101,"Your BOC transaction was completed for LKR 24,694.",0,BOC,24694.0,LKR,2026-06-19,one-time
EML00622,CUST0018,"PickMe receipt: transaction amount LKR 97,667.",0,PickMe,97667.0,LKR,2026-03-25,one-time
EML00623,CUST0158,Your payment of $16.04 for YouTube Premium was received for the current period.,1,YouTube Premium,16.04,USD,2026-07-26,monthly
EML00624,CUST0169,"Your Uber transaction was completed for LKR 23,942.",0,Uber,23942.0,LKR,2026-06-25,one-time
EML00625,CUST0197,Your Google One account was charged $13.96. The current plan remains active.,1,Google One,13.96,USD,2026-01-10,monthly
EML00626,CUST0254,Billing confirmation for Adobe Creative Cloud: $50.95.,1,Adobe Creative Cloud,50.95,USD,2026-02-02,monthly
EML00627,CUST0165,Your YouTube Premium account was charged $18.43. The current plan remains active.,1,YouTube Premium,18.43,USD,2026-01-11,monthly
EML00628,CUST0021,"Your CEB account has a balance of LKR 3,240.",0,CEB,3240.0,LKR,2026-02-02,monthly
EML00629,CUST0142,"Your payment of LKR 37,366 for Google Play was received for the current period.",1,Google Play,37366.0,LKR,2026-01-11,weekly
EML00630,CUST0040,"CEB account statement: LKR 6,616 payable for the current period.",0,CEB,6616.0,LKR,2026-03-08,monthly
EML00631,CUST0158,"Payment of LKR 8,199 is due for your SLT account for 02 May 2026.",0,SLT,8199.0,LKR,2026-05-02,monthly
EML00632,CUST0292,Your YouTube Premium account was charged $15.10. The current plan remains active.,1,YouTube Premium,15.1,USD,2026-04-21,monthly
EML00633,CUST0048,"LECO account statement: LKR 4,644 payable for the current period.",0,LECO,4644.0,LKR,2026-04-30,monthly
EML00634,CUST0144,Temu receipt: transaction amount $12.71.,0,Temu,12.71,USD,2026-08-20,one-time
EML00635,CUST0051,Payment of $56.12 was processed for your Adobe Creative Cloud plan. Next billing date: 24 Mar 2026.,1,Adobe Creative Cloud,56.12,USD,2026-03-24,monthly
EML00636,CUST0049,Your payment of $57.45 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,57.45,USD,2026-04-10,monthly
EML00637,CUST0151,"LECO billing notice: current amount payable is LKR 1,447.",0,LECO,1447.0,LKR,2026-03-02,monthly
EML00638,CUST0279,Your payment of $19.30 for Canva Pro was received for the current period.,1,Canva Pro,19.3,USD,2026-02-09,monthly
EML00639,CUST0115,"Payment received for Commercial Bank order #249775: LKR 33,467.",0,Commercial Bank,33467.0,LKR,2026-05-13,one-time
EML00640,CUST0167,"CEB billing notice: current amount payable is LKR 9,431.",0,CEB,9431.0,LKR,2026-03-23,monthly
EML00641,CUST0184,"SLT billing notice: current amount payable is LKR 5,688.",0,SLT,5688.0,LKR,2026-02-08,monthly
EML00642,CUST0143,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 21 Mar 2026.,1,ChatGPT Plus,20.0,USD,2026-03-21,monthly
EML00643,CUST0012,Billing confirmation for Microsoft 365: $7.19.,1,Microsoft 365,7.19,USD,2026-05-22,monthly
EML00644,CUST0239,"Uber Eats transaction processed: LKR 7,955.",0,Uber Eats,7955.0,LKR,2026-05-28,one-time
EML00645,CUST0068,Your payment of $5.96 for Apple Services was received for the current period.,1,Apple Services,5.96,USD,2026-01-19,monthly
EML00646,CUST0112,"Payment received for Uber Eats order #594022: LKR 16,173.",0,Uber Eats,16173.0,LKR,2026-08-05,one-time
EML00647,CUST0043,"Your Google Play account was charged LKR 62,190. The current plan remains active.",1,Google Play,62190.0,LKR,2026-01-13,weekly
EML00648,CUST0216,Your payment of $18.66 for Apple Services was received for the current period.,1,Apple Services,18.66,USD,2026-02-25,monthly
EML00649,CUST0248,Your Microsoft 365 account was charged $8.80. The current plan remains active.,1,Microsoft 365,8.8,USD,2026-01-30,monthly
EML00650,CUST0146,"Your Uber Eats transaction was completed for LKR 55,832.",0,Uber Eats,55832.0,LKR,2026-06-28,one-time
EML00651,CUST0240,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-04-09,monthly
EML00652,CUST0172,Your payment of $9.31 for Spotify Premium was received for the current period.,1,Spotify Premium,9.31,USD,2026-06-23,monthly
EML00653,CUST0172,Your payment of $9.09 for Netflix was received for the current period.,1,Netflix,9.09,USD,2026-05-12,monthly
EML00654,CUST0072,"Your HNB transaction was completed for LKR 87,575.",0,HNB,87575.0,LKR,2026-08-19,one-time
EML00655,CUST0276,Billing confirmation for Spotify Premium: $6.12.,1,Spotify Premium,6.12,USD,2026-05-31,monthly
EML00656,CUST0176,"NWSDB account statement: LKR 4,943 payable for the current period.",0,NWSDB,4943.0,LKR,2026-03-21,monthly
EML00657,CUST0110,Your payment of $14.19 for Figma was received for the current period.,1,Figma,14.19,USD,2026-06-10,monthly
EML00658,CUST0172,Payment of $7.22 was processed for your Spotify Premium plan. Next billing date: 29 Mar 2026.,1,Spotify Premium,7.22,USD,2026-03-29,monthly
EML00659,CUST0098,Your payment of $12.60 for Microsoft 365 was received for the current period.,1,Microsoft 365,12.6,USD,2026-02-08,monthly
EML00660,CUST0010,"HNB receipt: transaction amount LKR 11,530.",0,HNB,11530.0,LKR,2026-01-30,one-time
EML00661,CUST0261,Billing confirmation for Adobe Creative Cloud: $63.22.,1,Adobe Creative Cloud,63.22,USD,2026-03-09,monthly
EML00662,CUST0017,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-01-10,monthly
EML00663,CUST0066,Your payment of $15.73 for Canva Pro was received for the current period.,1,Canva Pro,15.73,USD,2026-07-02,monthly
EML00664,CUST0156,"Payment received for Uber order #255955: LKR 54,267.",0,Uber,54267.0,LKR,2026-05-15,one-time
EML00665,CUST0144,"Uber Eats transaction processed: LKR 75,819.",0,Uber Eats,75819.0,LKR,2026-07-27,one-time
EML00666,CUST0291,Your Google One account was charged $16.71. The current plan remains active.,1,Google One,16.71,USD,2026-07-01,monthly
EML00667,CUST0003,"Uber Eats transaction processed: LKR 38,243.",0,Uber Eats,38243.0,LKR,2026-07-19,one-time
EML00668,CUST0001,"Your Google Play account was charged LKR 41,242. The current plan remains active.",1,Google Play,41242.0,LKR,2026-01-28,weekly
EML00669,CUST0257,Payment of $52.69 was processed for your Adobe Creative Cloud plan. Next billing date: 12 Feb 2026.,1,Adobe Creative Cloud,52.69,USD,2026-02-12,monthly
EML00670,CUST0286,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 14 Feb 2026.,1,ChatGPT Plus,20.0,USD,2026-02-14,monthly
EML00671,CUST0150,"CEB billing notice: current amount payable is LKR 10,483.",0,CEB,10483.0,LKR,2026-03-31,monthly
EML00672,CUST0154,Billing confirmation for Figma: $24.66.,1,Figma,24.66,USD,2026-02-22,monthly
EML00673,CUST0106,"HNB transaction processed: LKR 47,751.",0,HNB,47751.0,LKR,2026-02-09,one-time
EML00674,CUST0066,Your payment of $5.84 for Spotify Premium was received for the current period.,1,Spotify Premium,5.84,USD,2026-06-02,monthly
EML00675,CUST0270,Your Figma account was charged $50.72. The current plan remains active.,1,Figma,50.72,USD,2026-01-06,monthly
EML00676,CUST0038,Your Spotify Premium account was charged $6.83. The current plan remains active.,1,Spotify Premium,6.83,USD,2026-03-26,monthly
EML00677,CUST0087,Payment of $3.35 was processed for your Google One plan. Next billing date: 13 May 2026.,1,Google One,3.35,USD,2026-05-13,monthly
EML00678,CUST0131,Your YouTube Premium account was charged $18.83. The current plan remains active.,1,YouTube Premium,18.83,USD,2026-04-13,monthly
EML00679,CUST0253,"Billing confirmation for Google Play: LKR 94,156.",1,Google Play,94156.0,LKR,2026-02-09,weekly
EML00680,CUST0086,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 03 May 2026.,1,ChatGPT Plus,20.0,USD,2026-05-03,monthly
EML00681,CUST0158,Billing confirmation for Figma: $28.45.,1,Figma,28.45,USD,2026-03-18,monthly
EML00682,CUST0092,"CEB billing notice: current amount payable is LKR 1,618.",0,CEB,1618.0,LKR,2026-02-07,monthly
EML00683,CUST0276,Your Spotify Premium account was charged $8.35. The current plan remains active.,1,Spotify Premium,8.35,USD,2026-07-28,monthly
EML00684,CUST0285,"HNB transaction processed: LKR 97,637.",0,HNB,97637.0,LKR,2026-05-16,one-time
EML00685,CUST0209,"Payment of LKR 7,866 is due for your Mobitel account for 04 Apr 2026.",0,Mobitel,7866.0,LKR,2026-04-04,monthly
EML00686,CUST0200,"Dialog account statement: LKR 5,266 payable for the current period.",0,Dialog,5266.0,LKR,2026-07-15,monthly
EML00687,CUST0252,Payment of $14.19 was processed for your Canva Pro plan. Next billing date: 25 May 2026.,1,Canva Pro,14.19,USD,2026-05-25,monthly
EML00688,CUST0104,"Your Dialog account has a balance of LKR 6,973.",0,Dialog,6973.0,LKR,2026-07-15,monthly
EML00689,CUST0131,"Payment of LKR 4,628 is due for your NWSDB account for 06 Mar 2026.",0,NWSDB,4628.0,LKR,2026-03-06,monthly
EML00690,CUST0131,"Uber Eats receipt: transaction amount LKR 27,892.",0,Uber Eats,27892.0,LKR,2026-08-18,one-time
EML00691,CUST0088,"Your Sampath Bank transaction was completed for LKR 11,393.",0,Sampath Bank,11393.0,LKR,2026-06-02,one-time
EML00692,CUST0200,"Your Dialog account has a balance of LKR 2,554.",0,Dialog,2554.0,LKR,2026-03-15,monthly
EML00693,CUST0252,"Your HNB transaction was completed for LKR 6,145.",0,HNB,6145.0,LKR,2026-05-19,one-time
EML00694,CUST0037,"Payment received for Daraz order #589961: LKR 34,566.",0,Daraz,34566.0,LKR,2026-01-31,one-time
EML00695,CUST0289,Billing confirmation for Google One: $14.05.,1,Google One,14.05,USD,2026-04-25,monthly
EML00696,CUST0298,Your payment of $59.44 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,59.44,USD,2026-04-07,monthly
EML00697,CUST0009,"Uber Eats receipt: transaction amount LKR 10,179.",0,Uber Eats,10179.0,LKR,2026-05-05,one-time
EML00698,CUST0055,"Your SLT account has a balance of LKR 2,129.",0,SLT,2129.0,LKR,2026-02-24,monthly
EML00699,CUST0096,Your payment of $19.71 for Apple Services was received for the current period.,1,Apple Services,19.71,USD,2026-05-24,monthly
EML00700,CUST0231,Billing confirmation for Google One: $17.74.,1,Google One,17.74,USD,2026-05-15,monthly
EML00701,CUST0161,"Mobitel billing notice: current amount payable is LKR 5,987.",0,Mobitel,5987.0,LKR,2026-02-04,monthly
EML00702,CUST0149,"LECO account statement: LKR 7,770 payable for the current period.",0,LECO,7770.0,LKR,2026-03-19,monthly
EML00703,CUST0062,"Payment of LKR 82,832 was processed for your Google Play plan. Next billing date: 07 Jan 2026.",1,Google Play,82832.0,LKR,2026-01-07,weekly
EML00704,CUST0284,"Dialog billing notice: current amount payable is LKR 8,108.",0,Dialog,8108.0,LKR,2026-04-04,monthly
EML00705,CUST0126,Payment of $10.33 was processed for your Spotify Premium plan. Next billing date: 09 Jun 2026.,1,Spotify Premium,10.33,USD,2026-06-09,monthly
EML00706,CUST0257,Payment of $9.78 was processed for your Spotify Premium plan. Next billing date: 11 Apr 2026.,1,Spotify Premium,9.78,USD,2026-04-11,monthly
EML00707,CUST0027,Your Apple Services account was charged $17.44. The current plan remains active.,1,Apple Services,17.44,USD,2026-05-05,monthly
EML00708,CUST0114,"Your CEB account has a balance of LKR 7,041.",0,CEB,7041.0,LKR,2026-03-31,monthly
EML00709,CUST0115,Your Netflix account was charged $7.85. The current plan remains active.,1,Netflix,7.85,USD,2026-04-16,monthly
EML00710,CUST0016,"CEB account statement: LKR 2,089 payable for the current period.",0,CEB,2089.0,LKR,2026-06-04,monthly
EML00711,CUST0294,Payment received for Uber order #229559: LKR 561.,0,Uber,561.0,LKR,2026-03-01,one-time
EML00712,CUST0100,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-04-29,monthly
EML00713,CUST0246,Payment of $12.81 was processed for your Microsoft 365 plan. Next billing date: 28 Feb 2026.,1,Microsoft 365,12.81,USD,2026-02-28,monthly
EML00714,CUST0092,"Daraz transaction processed: LKR 43,018.",0,Daraz,43018.0,LKR,2026-05-17,one-time
EML00715,CUST0222,"LECO billing notice: current amount payable is LKR 1,771.",0,LECO,1771.0,LKR,2026-05-11,monthly
EML00716,CUST0241,"PickMe Food transaction processed: LKR 65,625.",0,PickMe Food,65625.0,LKR,2026-04-18,one-time
EML00717,CUST0085,"BOC transaction processed: LKR 43,576.",0,BOC,43576.0,LKR,2026-03-17,one-time
EML00718,CUST0248,"Mobitel billing notice: current amount payable is LKR 1,553.",0,Mobitel,1553.0,LKR,2026-03-14,monthly
EML00719,CUST0242,"Your Daraz transaction was completed for LKR 93,737.",0,Daraz,93737.0,LKR,2026-02-21,one-time
EML00720,CUST0251,Billing confirmation for Microsoft 365: $9.20.,1,Microsoft 365,9.2,USD,2026-01-26,monthly
EML00721,CUST0101,"Uber transaction processed: LKR 99,032.",0,Uber,99032.0,LKR,2026-06-23,one-time
EML00722,CUST0257,"Your Dialog account has a balance of LKR 7,252.",0,Dialog,7252.0,LKR,2026-06-02,monthly
EML00723,CUST0116,Your payment of $44.99 for Figma was received for the current period.,1,Figma,44.99,USD,2026-01-10,monthly
EML00724,CUST0280,"PickMe Food receipt: transaction amount LKR 65,586.",0,PickMe Food,65586.0,LKR,2026-01-05,one-time
EML00725,CUST0187,Payment of $49.46 was processed for your Figma plan. Next billing date: 14 Feb 2026.,1,Figma,49.46,USD,2026-02-14,monthly
EML00726,CUST0041,"Uber receipt: transaction amount LKR 29,371.",0,Uber,29371.0,LKR,2026-06-09,one-time
EML00727,CUST0150,"HNB transaction processed: LKR 7,546.",0,HNB,7546.0,LKR,2026-08-04,one-time
EML00728,CUST0220,Payment of $2.48 was processed for your Google One plan. Next billing date: 20 Mar 2026.,1,Google One,2.48,USD,2026-03-20,monthly
EML00729,CUST0071,"Payment received for HNB order #147912: LKR 76,697.",0,HNB,76697.0,LKR,2026-01-07,one-time
EML00730,CUST0124,"Payment of LKR 1,936 is due for your Mobitel account for 17 Apr 2026.",0,Mobitel,1936.0,LKR,2026-04-17,monthly
EML00731,CUST0017,Billing confirmation for Adobe Creative Cloud: $34.81.,1,Adobe Creative Cloud,34.81,USD,2026-05-21,monthly
EML00732,CUST0192,"PickMe receipt: transaction amount LKR 61,093.",0,PickMe,61093.0,LKR,2026-02-12,one-time
EML00733,CUST0067,"Commercial Bank receipt: transaction amount LKR 72,037.",0,Commercial Bank,72037.0,LKR,2026-05-21,one-time
EML00734,CUST0104,"BOC receipt: transaction amount LKR 22,805.",0,BOC,22805.0,LKR,2026-06-10,one-time
EML00735,CUST0175,"Your Dialog account has a balance of LKR 5,272.",0,Dialog,5272.0,LKR,2026-01-14,monthly
EML00736,CUST0101,"Payment received for PickMe Food order #590272: LKR 49,032.",0,PickMe Food,49032.0,LKR,2026-02-26,one-time
EML00737,CUST0117,"Daraz transaction processed: LKR 77,541.",0,Daraz,77541.0,LKR,2026-02-23,one-time
EML00738,CUST0170,Billing confirmation for Microsoft 365: $8.91.,1,Microsoft 365,8.91,USD,2026-04-25,monthly
EML00739,CUST0004,Your payment of $19.07 for Netflix was received for the current period.,1,Netflix,19.07,USD,2026-01-27,monthly
EML00740,CUST0293,"Daraz receipt: transaction amount LKR 89,098.",0,Daraz,89098.0,LKR,2026-01-25,one-time
EML00741,CUST0255,"NWSDB billing notice: current amount payable is LKR 5,231.",0,NWSDB,5231.0,LKR,2026-01-28,monthly
EML00742,CUST0201,Payment of $18.22 was processed for your Netflix plan. Next billing date: 18 Jul 2026.,1,Netflix,18.22,USD,2026-07-18,monthly
EML00743,CUST0263,"Payment of LKR 6,539 is due for your Dialog account for 08 May 2026.",0,Dialog,6539.0,LKR,2026-05-08,monthly
EML00744,CUST0176,Payment of $11.18 was processed for your Microsoft 365 plan. Next billing date: 21 Apr 2026.,1,Microsoft 365,11.18,USD,2026-04-21,monthly
EML00745,CUST0238,Billing confirmation for Figma: $37.94.,1,Figma,37.94,USD,2026-07-21,monthly
EML00746,CUST0179,"Your payment of LKR 79,915 for Google Play was received for the current period.",1,Google Play,79915.0,LKR,2026-01-31,weekly
EML00747,CUST0291,"CEB billing notice: current amount payable is LKR 2,453.",0,CEB,2453.0,LKR,2026-03-23,monthly
EML00748,CUST0275,Payment of $47.62 was processed for your Figma plan. Next billing date: 02 May 2026.,1,Figma,47.62,USD,2026-05-02,monthly
EML00749,CUST0024,"Payment of LKR 19,392 was processed for your Google Play plan. Next billing date: 24 Jan 2026.",1,Google Play,19392.0,LKR,2026-01-24,weekly
EML00750,CUST0297,Billing confirmation for Google One: $18.78.,1,Google One,18.78,USD,2026-05-16,monthly
EML00751,CUST0236,"CEB billing notice: current amount payable is LKR 2,607.",0,CEB,2607.0,LKR,2026-03-04,monthly
EML00752,CUST0219,"HNB transaction processed: LKR 56,613.",0,HNB,56613.0,LKR,2026-04-12,one-time
EML00753,CUST0045,Your Spotify Premium account was charged $10.97. The current plan remains active.,1,Spotify Premium,10.97,USD,2026-01-25,monthly
